agency,station_id,datetime,timezone,Pres_Air_Inst_1Hour_USGS_mm_hg,
USGS,14105700,11/23/22 21:00,PST,771,A
USGS,14105700,11/23/22 22:00,PST,771,A
USGS,14105700,11/23/22 23:00,PST,771,A
USGS,14105700,11/24/22 0:00,PST,772,A
USGS,14105700,11/24/22 1:00,PST,772,A
USGS,14105700,11/24/22 2:00,PST,772,A
USGS,14105700,11/24/22 3:00,PST,772,A
USGS,14105700,11/24/22 4:00,PST,772,A
USGS,14105700,11/24/22 5:00,PST,772,A
USGS,14105700,11/24/22 6:00,PST,772,A
USGS,14105700,11/24/22 7:00,PST,772,A
USGS,14105700,11/24/22 8:00,PST,773,A
USGS,14105700,11/24/22 9:00,PST,773,A
USGS,14105700,11/24/22 10:00,PST,773,A
USGS,14105700,11/24/22 11:00,PST,772,A
USGS,14105700,11/24/22 12:00,PST,772,A
USGS,14105700,11/24/22 13:00,PST,771,A
USGS,14105700,11/24/22 14:00,PST,771,A
USGS,14105700,11/24/22 15:00,PST,771,A
USGS,14105700,11/24/22 16:00,PST,770,A
USGS,14105700,11/24/22 17:00,PST,770,A
USGS,14105700,11/24/22 18:00,PST,770,A
USGS,14105700,11/24/22 19:00,PST,770,A
USGS,14105700,11/24/22 20:00,PST,770,A
USGS,14105700,11/24/22 21:00,PST,770,A
USGS,14105700,11/24/22 22:00,PST,769,A
USGS,14105700,11/24/22 23:00,PST,769,A
USGS,14105700,11/25/22 0:00,PST,769,A
USGS,14105700,11/25/22 1:00,PST,768,A
USGS,14105700,11/25/22 2:00,PST,768,A
USGS,14105700,11/25/22 3:00,PST,768,A
USGS,14105700,11/25/22 4:00,PST,767,A
USGS,14105700,11/25/22 5:00,PST,767,A
USGS,14105700,11/25/22 6:00,PST,767,A
USGS,14105700,11/25/22 7:00,PST,766,A
USGS,14105700,11/25/22 8:00,PST,766,A
USGS,14105700,11/25/22 9:00,PST,766,A
USGS,14105700,11/25/22 10:00,PST,766,A
USGS,14105700,11/25/22 11:00,PST,765,A
USGS,14105700,11/25/22 12:00,PST,765,A
USGS,14105700,11/25/22 13:00,PST,764,A
USGS,14105700,11/25/22 14:00,PST,763,A
USGS,14105700,11/25/22 15:00,PST,763,A
USGS,14105700,11/25/22 16:00,PST,764,A
USGS,14105700,11/25/22 17:00,PST,764,A
USGS,14105700,11/25/22 18:00,PST,765,A
USGS,14105700,11/25/22 19:00,PST,765,A
USGS,14105700,11/25/22 20:00,PST,766,A
USGS,14105700,11/25/22 21:00,PST,766,A
USGS,14105700,11/25/22 22:00,PST,767,A
USGS,14105700,11/25/22 23:00,PST,767,A
USGS,14105700,11/26/22 0:00,PST,768,A
USGS,14105700,11/26/22 1:00,PST,768,A
USGS,14105700,11/26/22 2:00,PST,768,A
USGS,14105700,11/26/22 3:00,PST,769,A
USGS,14105700,11/26/22 4:00,PST,769,A
USGS,14105700,11/26/22 5:00,PST,769,A
USGS,14105700,11/26/22 6:00,PST,769,A
USGS,14105700,11/26/22 7:00,PST,770,A
USGS,14105700,11/26/22 8:00,PST,770,A
USGS,14105700,11/26/22 9:00,PST,770,A
USGS,14105700,11/26/22 10:00,PST,770,A
USGS,14105700,11/26/22 11:00,PST,770,A
USGS,14105700,11/26/22 12:00,PST,769,A
USGS,14105700,11/26/22 13:00,PST,769,A
USGS,14105700,11/26/22 14:00,PST,768,A
USGS,14105700,11/26/22 15:00,PST,767,A
USGS,14105700,11/26/22 16:00,PST,767,A
USGS,14105700,11/26/22 17:00,PST,767,A
USGS,14105700,11/26/22 18:00,PST,767,A
USGS,14105700,11/26/22 19:00,PST,767,A
USGS,14105700,11/26/22 20:00,PST,766,A
USGS,14105700,11/26/22 21:00,PST,766,A
USGS,14105700,11/26/22 22:00,PST,765,A
USGS,14105700,11/26/22 23:00,PST,764,A
USGS,14105700,11/27/22 0:00,PST,763,A
USGS,14105700,11/27/22 1:00,PST,762,A
USGS,14105700,11/27/22 2:00,PST,761,A
USGS,14105700,11/27/22 3:00,PST,760,A
USGS,14105700,11/27/22 4:00,PST,759,A
USGS,14105700,11/27/22 5:00,PST,758,A
USGS,14105700,11/27/22 6:00,PST,757,A
USGS,14105700,11/27/22 7:00,PST,757,A
USGS,14105700,11/27/22 8:00,PST,758,A
USGS,14105700,11/27/22 9:00,PST,759,A
USGS,14105700,11/27/22 10:00,PST,759,A
USGS,14105700,11/27/22 11:00,PST,759,A
USGS,14105700,11/27/22 12:00,PST,758,A
USGS,14105700,11/27/22 13:00,PST,758,A
USGS,14105700,11/27/22 14:00,PST,758,A
USGS,14105700,11/27/22 15:00,PST,758,A
USGS,14105700,11/27/22 16:00,PST,758,A
USGS,14105700,11/27/22 17:00,PST,757,A
USGS,14105700,11/27/22 18:00,PST,758,A
USGS,14105700,11/27/22 19:00,PST,757,A
USGS,14105700,11/27/22 20:00,PST,757,A
USGS,14105700,11/27/22 21:00,PST,757,A
USGS,14105700,11/27/22 22:00,PST,757,A
USGS,14105700,11/27/22 23:00,PST,756,A
USGS,14105700,11/28/22 0:00,PST,756,A
USGS,14105700,11/28/22 1:00,PST,755,A
USGS,14105700,11/28/22 2:00,PST,755,A
USGS,14105700,11/28/22 3:00,PST,754,A
USGS,14105700,11/28/22 4:00,PST,754,A
USGS,14105700,11/28/22 5:00,PST,754,A
USGS,14105700,11/28/22 6:00,PST,754,A
USGS,14105700,11/28/22 7:00,PST,754,A
USGS,14105700,11/28/22 8:00,PST,754,A
USGS,14105700,11/28/22 9:00,PST,755,A
USGS,14105700,11/28/22 10:00,PST,755,A
USGS,14105700,11/28/22 11:00,PST,755,A
USGS,14105700,11/28/22 12:00,PST,755,A
USGS,14105700,11/28/22 13:00,PST,756,A
USGS,14105700,11/28/22 14:00,PST,756,A
USGS,14105700,11/28/22 15:00,PST,756,A
USGS,14105700,11/28/22 16:00,PST,756,A
USGS,14105700,11/28/22 17:00,PST,757,A
USGS,14105700,11/28/22 18:00,PST,757,A
USGS,14105700,11/28/22 19:00,PST,757,A
USGS,14105700,11/28/22 20:00,PST,757,A
USGS,14105700,11/28/22 21:00,PST,758,A
USGS,14105700,11/28/22 22:00,PST,758,A
USGS,14105700,11/28/22 23:00,PST,759,A
USGS,14105700,11/29/22 0:00,PST,759,A
USGS,14105700,11/29/22 1:00,PST,760,A
USGS,14105700,11/29/22 2:00,PST,760,A
USGS,14105700,11/29/22 3:00,PST,761,A
USGS,14105700,11/29/22 4:00,PST,761,A
USGS,14105700,11/29/22 5:00,PST,761,A
USGS,14105700,11/29/22 6:00,PST,762,A
USGS,14105700,11/29/22 7:00,PST,762,A
USGS,14105700,11/29/22 8:00,PST,762,A
USGS,14105700,11/29/22 9:00,PST,762,A
USGS,14105700,11/29/22 10:00,PST,762,A
USGS,14105700,11/29/22 11:00,PST,761,A
USGS,14105700,11/29/22 12:00,PST,761,A
USGS,14105700,11/29/22 13:00,PST,760,A
USGS,14105700,11/29/22 14:00,PST,760,A
USGS,14105700,11/29/22 15:00,PST,759,A
USGS,14105700,11/29/22 16:00,PST,759,A
USGS,14105700,11/29/22 17:00,PST,758,A
USGS,14105700,11/29/22 18:00,PST,758,A
USGS,14105700,11/29/22 19:00,PST,757,A
USGS,14105700,11/29/22 20:00,PST,756,A
USGS,14105700,11/29/22 21:00,PST,755,A
USGS,14105700,11/29/22 22:00,PST,754,A
USGS,14105700,11/29/22 23:00,PST,753,A
USGS,14105700,11/30/22 0:00,PST,752,A
USGS,14105700,11/30/22 1:00,PST,751,A
USGS,14105700,11/30/22 2:00,PST,750,A
USGS,14105700,11/30/22 3:00,PST,749,A
USGS,14105700,11/30/22 4:00,PST,748,A
USGS,14105700,11/30/22 5:00,PST,748,A
USGS,14105700,11/30/22 6:00,PST,748,A
USGS,14105700,11/30/22 7:00,PST,748,A
USGS,14105700,11/30/22 8:00,PST,748,A
USGS,14105700,11/30/22 9:00,PST,748,A
USGS,14105700,11/30/22 10:00,PST,748,A
USGS,14105700,11/30/22 11:00,PST,749,A
USGS,14105700,11/30/22 12:00,PST,748,A
USGS,14105700,11/30/22 13:00,PST,747,A
USGS,14105700,11/30/22 14:00,PST,747,A
USGS,14105700,11/30/22 15:00,PST,747,A
USGS,14105700,11/30/22 16:00,PST,747,A
USGS,14105700,11/30/22 17:00,PST,747,A
USGS,14105700,11/30/22 18:00,PST,747,A
USGS,14105700,11/30/22 19:00,PST,747,A
USGS,14105700,11/30/22 20:00,PST,748,A
USGS,14105700,11/30/22 21:00,PST,748,A
USGS,14105700,11/30/22 22:00,PST,748,A
USGS,14105700,11/30/22 23:00,PST,748,A
USGS,14105700,12/1/22 0:00,PST,748,A
USGS,14105700,12/1/22 1:00,PST,748,A
USGS,14105700,12/1/22 2:00,PST,748,A
USGS,14105700,12/1/22 3:00,PST,748,A
USGS,14105700,12/1/22 4:00,PST,749,A
USGS,14105700,12/1/22 5:00,PST,749,A
USGS,14105700,12/1/22 6:00,PST,749,A
USGS,14105700,12/1/22 7:00,PST,750,A
USGS,14105700,12/1/22 8:00,PST,750,A
USGS,14105700,12/1/22 9:00,PST,751,A
USGS,14105700,12/1/22 10:00,PST,751,A
USGS,14105700,12/1/22 11:00,PST,751,A
USGS,14105700,12/1/22 12:00,PST,752,A
USGS,14105700,12/1/22 13:00,PST,751,A
USGS,14105700,12/1/22 14:00,PST,752,A
USGS,14105700,12/1/22 15:00,PST,752,A
USGS,14105700,12/1/22 16:00,PST,753,A
USGS,14105700,12/1/22 17:00,PST,753,A
USGS,14105700,12/1/22 18:00,PST,754,A
USGS,14105700,12/1/22 19:00,PST,755,A
USGS,14105700,12/1/22 20:00,PST,756,A
USGS,14105700,12/1/22 21:00,PST,757,A
USGS,14105700,12/1/22 22:00,PST,757,A
USGS,14105700,12/1/22 23:00,PST,758,A
USGS,14105700,12/2/22 0:00,PST,759,A
USGS,14105700,12/2/22 1:00,PST,759,A
USGS,14105700,12/2/22 2:00,PST,760,A
USGS,14105700,12/2/22 3:00,PST,761,A
USGS,14105700,12/2/22 4:00,PST,761,A
USGS,14105700,12/2/22 5:00,PST,762,A
USGS,14105700,12/2/22 6:00,PST,762,A
USGS,14105700,12/2/22 7:00,PST,763,A
USGS,14105700,12/2/22 8:00,PST,763,A
USGS,14105700,12/2/22 9:00,PST,764,A
USGS,14105700,12/2/22 10:00,PST,764,A
USGS,14105700,12/2/22 11:00,PST,764,A
USGS,14105700,12/2/22 12:00,PST,763,A
USGS,14105700,12/2/22 13:00,PST,763,A
USGS,14105700,12/2/22 14:00,PST,762,A
USGS,14105700,12/2/22 15:00,PST,762,A
USGS,14105700,12/2/22 16:00,PST,762,A
USGS,14105700,12/2/22 17:00,PST,762,A
USGS,14105700,12/2/22 18:00,PST,762,A
USGS,14105700,12/2/22 19:00,PST,762,A
USGS,14105700,12/2/22 20:00,PST,762,A
USGS,14105700,12/2/22 21:00,PST,762,A
USGS,14105700,12/2/22 22:00,PST,763,A
USGS,14105700,12/2/22 23:00,PST,763,A
USGS,14105700,12/3/22 0:00,PST,764,A
USGS,14105700,12/3/22 1:00,PST,764,A
USGS,14105700,12/3/22 2:00,PST,764,A
USGS,14105700,12/3/22 3:00,PST,765,A
USGS,14105700,12/3/22 4:00,PST,765,A
USGS,14105700,12/3/22 5:00,PST,765,A
USGS,14105700,12/3/22 6:00,PST,766,A
USGS,14105700,12/3/22 7:00,PST,766,A
USGS,14105700,12/3/22 8:00,PST,767,A
USGS,14105700,12/3/22 9:00,PST,767,A
USGS,14105700,12/3/22 10:00,PST,767,A
USGS,14105700,12/3/22 11:00,PST,767,A
USGS,14105700,12/3/22 12:00,PST,766,A
USGS,14105700,12/3/22 13:00,PST,766,A
USGS,14105700,12/3/22 14:00,PST,766,A
USGS,14105700,12/3/22 15:00,PST,766,A
USGS,14105700,12/3/22 16:00,PST,766,A
USGS,14105700,12/3/22 17:00,PST,766,A
USGS,14105700,12/3/22 18:00,PST,767,A
USGS,14105700,12/3/22 19:00,PST,766,A
USGS,14105700,12/3/22 20:00,PST,766,A
USGS,14105700,12/3/22 21:00,PST,766,A
USGS,14105700,12/3/22 22:00,PST,766,A
USGS,14105700,12/3/22 23:00,PST,766,A
USGS,14105700,12/4/22 0:00,PST,766,A
USGS,14105700,12/4/22 1:00,PST,765,A
USGS,14105700,12/4/22 2:00,PST,764,A
USGS,14105700,12/4/22 3:00,PST,764,A
USGS,14105700,12/4/22 4:00,PST,763,A
USGS,14105700,12/4/22 5:00,PST,763,A
USGS,14105700,12/4/22 6:00,PST,762,A
USGS,14105700,12/4/22 7:00,PST,763,A
USGS,14105700,12/4/22 8:00,PST,762,A
USGS,14105700,12/4/22 9:00,PST,762,A
USGS,14105700,12/4/22 10:00,PST,762,A
USGS,14105700,12/4/22 11:00,PST,762,A
USGS,14105700,12/4/22 12:00,PST,762,A
USGS,14105700,12/4/22 13:00,PST,762,A
USGS,14105700,12/4/22 14:00,PST,761,A
USGS,14105700,12/4/22 15:00,PST,761,A
USGS,14105700,12/4/22 16:00,PST,762,A
USGS,14105700,12/4/22 17:00,PST,762,A
USGS,14105700,12/4/22 18:00,PST,762,A
USGS,14105700,12/4/22 19:00,PST,762,A
USGS,14105700,12/4/22 20:00,PST,762,A
USGS,14105700,12/4/22 21:00,PST,762,A
USGS,14105700,12/4/22 22:00,PST,762,A
USGS,14105700,12/4/22 23:00,PST,762,A
USGS,14105700,12/5/22 0:00,PST,762,A
USGS,14105700,12/5/22 1:00,PST,762,A
USGS,14105700,12/5/22 2:00,PST,762,A
USGS,14105700,12/5/22 3:00,PST,762,A
USGS,14105700,12/5/22 4:00,PST,762,A
USGS,14105700,12/5/22 5:00,PST,762,A
USGS,14105700,12/5/22 6:00,PST,762,A
USGS,14105700,12/5/22 7:00,PST,762,A
USGS,14105700,12/5/22 8:00,PST,763,A
USGS,14105700,12/5/22 9:00,PST,763,A
USGS,14105700,12/5/22 10:00,PST,763,A
USGS,14105700,12/5/22 11:00,PST,763,A
USGS,14105700,12/5/22 12:00,PST,762,A
USGS,14105700,12/5/22 13:00,PST,762,A
USGS,14105700,12/5/22 14:00,PST,762,A
USGS,14105700,12/5/22 15:00,PST,762,A
USGS,14105700,12/5/22 16:00,PST,762,A
USGS,14105700,12/5/22 17:00,PST,762,A
USGS,14105700,12/5/22 18:00,PST,762,A
USGS,14105700,12/5/22 19:00,PST,762,A
USGS,14105700,12/5/22 20:00,PST,762,A
USGS,14105700,12/5/22 21:00,PST,763,A
USGS,14105700,12/5/22 22:00,PST,763,A
USGS,14105700,12/5/22 23:00,PST,763,A
USGS,14105700,12/6/22 0:00,PST,763,A
USGS,14105700,12/6/22 1:00,PST,763,A
USGS,14105700,12/6/22 2:00,PST,763,A
USGS,14105700,12/6/22 3:00,PST,763,A
USGS,14105700,12/6/22 4:00,PST,762,A
USGS,14105700,12/6/22 5:00,PST,762,A
USGS,14105700,12/6/22 6:00,PST,762,A
USGS,14105700,12/6/22 7:00,PST,763,A
USGS,14105700,12/6/22 8:00,PST,763,A
USGS,14105700,12/6/22 9:00,PST,763,A
USGS,14105700,12/6/22 10:00,PST,763,A
USGS,14105700,12/6/22 11:00,PST,763,A
USGS,14105700,12/6/22 12:00,PST,763,A
USGS,14105700,12/6/22 13:00,PST,763,A
USGS,14105700,12/6/22 14:00,PST,762,A
USGS,14105700,12/6/22 15:00,PST,762,A
USGS,14105700,12/6/22 16:00,PST,762,A
USGS,14105700,12/6/22 17:00,PST,762,A
USGS,14105700,12/6/22 18:00,PST,763,A
USGS,14105700,12/6/22 19:00,PST,763,A
USGS,14105700,12/6/22 20:00,PST,763,A
USGS,14105700,12/6/22 21:00,PST,764,A
USGS,14105700,12/6/22 22:00,PST,764,A
USGS,14105700,12/6/22 23:00,PST,764,A
USGS,14105700,12/7/22 0:00,PST,764,A
USGS,14105700,12/7/22 1:00,PST,764,A
USGS,14105700,12/7/22 2:00,PST,764,A
USGS,14105700,12/7/22 3:00,PST,765,A
USGS,14105700,12/7/22 4:00,PST,764,A
USGS,14105700,12/7/22 5:00,PST,765,A
USGS,14105700,12/7/22 6:00,PST,765,A
USGS,14105700,12/7/22 7:00,PST,765,A
USGS,14105700,12/7/22 8:00,PST,765,A
USGS,14105700,12/7/22 9:00,PST,765,A
USGS,14105700,12/7/22 10:00,PST,766,A
USGS,14105700,12/7/22 11:00,PST,765,A
USGS,14105700,12/7/22 12:00,PST,765,A
USGS,14105700,12/7/22 13:00,PST,765,A
USGS,14105700,12/7/22 14:00,PST,764,A
USGS,14105700,12/7/22 15:00,PST,765,A
USGS,14105700,12/7/22 16:00,PST,765,A
USGS,14105700,12/7/22 17:00,PST,765,A
USGS,14105700,12/7/22 18:00,PST,765,A
USGS,14105700,12/7/22 19:00,PST,765,A
USGS,14105700,12/7/22 20:00,PST,765,A
USGS,14105700,12/7/22 21:00,PST,765,A
USGS,14105700,12/7/22 22:00,PST,765,A
USGS,14105700,12/7/22 23:00,PST,765,A
USGS,14105700,12/8/22 0:00,PST,765,A
USGS,14105700,12/8/22 1:00,PST,764,A
USGS,14105700,12/8/22 2:00,PST,764,A
USGS,14105700,12/8/22 3:00,PST,764,A
USGS,14105700,12/8/22 4:00,PST,764,A
USGS,14105700,12/8/22 5:00,PST,763,A
USGS,14105700,12/8/22 6:00,PST,763,A
USGS,14105700,12/8/22 7:00,PST,763,A
USGS,14105700,12/8/22 8:00,PST,763,A
USGS,14105700,12/8/22 9:00,PST,763,A
USGS,14105700,12/8/22 10:00,PST,762,A
USGS,14105700,12/8/22 11:00,PST,762,A
USGS,14105700,12/8/22 12:00,PST,761,A
USGS,14105700,12/8/22 13:00,PST,761,A
USGS,14105700,12/8/22 14:00,PST,760,A
USGS,14105700,12/8/22 15:00,PST,760,A
USGS,14105700,12/8/22 16:00,PST,760,A
USGS,14105700,12/8/22 17:00,PST,759,A
USGS,14105700,12/8/22 18:00,PST,759,A
USGS,14105700,12/8/22 19:00,PST,759,A
USGS,14105700,12/8/22 20:00,PST,759,A
USGS,14105700,12/8/22 21:00,PST,759,A
USGS,14105700,12/8/22 22:00,PST,759,A
USGS,14105700,12/8/22 23:00,PST,760,A
USGS,14105700,12/9/22 0:00,PST,760,A
USGS,14105700,12/9/22 1:00,PST,760,A
USGS,14105700,12/9/22 2:00,PST,760,A
USGS,14105700,12/9/22 3:00,PST,760,A
USGS,14105700,12/9/22 4:00,PST,760,A
USGS,14105700,12/9/22 5:00,PST,760,A
USGS,14105700,12/9/22 6:00,PST,760,A
USGS,14105700,12/9/22 7:00,PST,760,A
USGS,14105700,12/9/22 8:00,PST,760,A
USGS,14105700,12/9/22 9:00,PST,760,A
USGS,14105700,12/9/22 10:00,PST,760,A
USGS,14105700,12/9/22 11:00,PST,759,A
USGS,14105700,12/9/22 12:00,PST,758,A
USGS,14105700,12/9/22 13:00,PST,757,A
USGS,14105700,12/9/22 14:00,PST,756,A
USGS,14105700,12/9/22 15:00,PST,755,A
USGS,14105700,12/9/22 16:00,PST,754,A
USGS,14105700,12/9/22 17:00,PST,754,A
USGS,14105700,12/9/22 18:00,PST,753,A
USGS,14105700,12/9/22 19:00,PST,751,A
USGS,14105700,12/9/22 20:00,PST,750,A
USGS,14105700,12/9/22 21:00,PST,750,A
USGS,14105700,12/9/22 22:00,PST,749,A
USGS,14105700,12/9/22 23:00,PST,749,A
USGS,14105700,12/10/22 0:00,PST,748,A
USGS,14105700,12/10/22 1:00,PST,747,A
USGS,14105700,12/10/22 2:00,PST,747,A
USGS,14105700,12/10/22 3:00,PST,747,A
USGS,14105700,12/10/22 4:00,PST,746,A
USGS,14105700,12/10/22 5:00,PST,746,A
USGS,14105700,12/10/22 6:00,PST,745,A
USGS,14105700,12/10/22 7:00,PST,746,A
USGS,14105700,12/10/22 8:00,PST,746,A
USGS,14105700,12/10/22 9:00,PST,746,A
USGS,14105700,12/10/22 10:00,PST,746,A
USGS,14105700,12/10/22 11:00,PST,745,A
USGS,14105700,12/10/22 12:00,PST,745,A
USGS,14105700,12/10/22 13:00,PST,745,A
USGS,14105700,12/10/22 14:00,PST,745,A
USGS,14105700,12/10/22 15:00,PST,745,A
USGS,14105700,12/10/22 16:00,PST,746,A
USGS,14105700,12/10/22 17:00,PST,746,A
USGS,14105700,12/10/22 18:00,PST,747,A
USGS,14105700,12/10/22 19:00,PST,747,A
USGS,14105700,12/10/22 20:00,PST,747,A
USGS,14105700,12/10/22 21:00,PST,748,A
USGS,14105700,12/10/22 22:00,PST,748,A
USGS,14105700,12/10/22 23:00,PST,748,A
USGS,14105700,12/11/22 0:00,PST,749,A
USGS,14105700,12/11/22 1:00,PST,749,A
USGS,14105700,12/11/22 2:00,PST,749,A
USGS,14105700,12/11/22 3:00,PST,749,A
USGS,14105700,12/11/22 4:00,PST,749,A
USGS,14105700,12/11/22 5:00,PST,749,A
USGS,14105700,12/11/22 6:00,PST,750,A
USGS,14105700,12/11/22 7:00,PST,750,A
USGS,14105700,12/11/22 8:00,PST,751,A
USGS,14105700,12/11/22 9:00,PST,751,A
USGS,14105700,12/11/22 10:00,PST,751,A
USGS,14105700,12/11/22 11:00,PST,751,A
USGS,14105700,12/11/22 12:00,PST,751,A
USGS,14105700,12/11/22 13:00,PST,751,A
USGS,14105700,12/11/22 14:00,PST,752,A
USGS,14105700,12/11/22 15:00,PST,752,A
USGS,14105700,12/11/22 16:00,PST,753,A
USGS,14105700,12/11/22 17:00,PST,753,A
USGS,14105700,12/11/22 18:00,PST,754,A
USGS,14105700,12/11/22 19:00,PST,754,A
USGS,14105700,12/11/22 20:00,PST,754,A
USGS,14105700,12/11/22 21:00,PST,755,A
USGS,14105700,12/11/22 22:00,PST,755,A
USGS,14105700,12/11/22 23:00,PST,755,A
USGS,14105700,12/12/22 0:00,PST,755,A
USGS,14105700,12/12/22 1:00,PST,755,A
USGS,14105700,12/12/22 2:00,PST,756,A
USGS,14105700,12/12/22 3:00,PST,756,A
USGS,14105700,12/12/22 4:00,PST,756,A
USGS,14105700,12/12/22 5:00,PST,757,A
USGS,14105700,12/12/22 6:00,PST,757,A
USGS,14105700,12/12/22 7:00,PST,758,A
USGS,14105700,12/12/22 8:00,PST,758,A
USGS,14105700,12/12/22 9:00,PST,758,A
USGS,14105700,12/12/22 10:00,PST,759,A
USGS,14105700,12/12/22 11:00,PST,759,A
USGS,14105700,12/12/22 12:00,PST,759,A
USGS,14105700,12/12/22 13:00,PST,759,A
USGS,14105700,12/12/22 14:00,PST,759,A
USGS,14105700,12/12/22 15:00,PST,760,A
USGS,14105700,12/12/22 16:00,PST,760,A
USGS,14105700,12/12/22 17:00,PST,760,A
USGS,14105700,12/12/22 18:00,PST,761,A
USGS,14105700,12/12/22 19:00,PST,761,A
USGS,14105700,12/12/22 20:00,PST,761,A
USGS,14105700,12/12/22 21:00,PST,762,A
USGS,14105700,12/12/22 22:00,PST,762,A
USGS,14105700,12/12/22 23:00,PST,762,A
USGS,14105700,12/13/22 0:00,PST,763,A
USGS,14105700,12/13/22 1:00,PST,763,A
USGS,14105700,12/13/22 2:00,PST,763,A
USGS,14105700,12/13/22 3:00,PST,763,A
USGS,14105700,12/13/22 4:00,PST,764,A
USGS,14105700,12/13/22 5:00,PST,764,A
USGS,14105700,12/13/22 6:00,PST,764,A
USGS,14105700,12/13/22 7:00,PST,765,A
USGS,14105700,12/13/22 8:00,PST,765,A
USGS,14105700,12/13/22 9:00,PST,765,A
USGS,14105700,12/13/22 10:00,PST,766,A
USGS,14105700,12/13/22 11:00,PST,766,A
USGS,14105700,12/13/22 12:00,PST,765,A
USGS,14105700,12/13/22 13:00,PST,765,A
USGS,14105700,12/13/22 14:00,PST,765,A
USGS,14105700,12/13/22 15:00,PST,765,A
USGS,14105700,12/13/22 16:00,PST,765,A
USGS,14105700,12/13/22 17:00,PST,765,A
USGS,14105700,12/13/22 18:00,PST,765,A
USGS,14105700,12/13/22 19:00,PST,765,A
USGS,14105700,12/13/22 20:00,PST,765,A
USGS,14105700,12/13/22 21:00,PST,766,A
USGS,14105700,12/13/22 22:00,PST,766,A
USGS,14105700,12/13/22 23:00,PST,766,A
USGS,14105700,12/14/22 0:00,PST,766,A
USGS,14105700,12/14/22 1:00,PST,766,A
USGS,14105700,12/14/22 2:00,PST,766,A
USGS,14105700,12/14/22 3:00,PST,767,A
USGS,14105700,12/14/22 4:00,PST,767,A
USGS,14105700,12/14/22 5:00,PST,767,A
USGS,14105700,12/14/22 6:00,PST,768,A
USGS,14105700,12/14/22 7:00,PST,768,A
USGS,14105700,12/14/22 8:00,PST,769,A
USGS,14105700,12/14/22 9:00,PST,770,A
USGS,14105700,12/14/22 10:00,PST,770,A
USGS,14105700,12/14/22 11:00,PST,770,A
USGS,14105700,12/14/22 12:00,PST,770,A
USGS,14105700,12/14/22 13:00,PST,770,A
USGS,14105700,12/14/22 14:00,PST,770,A
USGS,14105700,12/14/22 15:00,PST,770,A
USGS,14105700,12/14/22 16:00,PST,771,A
USGS,14105700,12/14/22 17:00,PST,771,A
USGS,14105700,12/14/22 18:00,PST,771,A
USGS,14105700,12/14/22 19:00,PST,772,A
USGS,14105700,12/14/22 20:00,PST,772,A
USGS,14105700,12/14/22 21:00,PST,772,A
USGS,14105700,12/14/22 22:00,PST,772,A
USGS,14105700,12/14/22 23:00,PST,773,A
USGS,14105700,12/15/22 0:00,PST,773,A
USGS,14105700,12/15/22 1:00,PST,773,A
USGS,14105700,12/15/22 2:00,PST,774,A
USGS,14105700,12/15/22 3:00,PST,774,A
USGS,14105700,12/15/22 4:00,PST,774,A
USGS,14105700,12/15/22 5:00,PST,774,A
USGS,14105700,12/15/22 6:00,PST,773,A
USGS,14105700,12/15/22 7:00,PST,774,A
USGS,14105700,12/15/22 8:00,PST,774,A
USGS,14105700,12/15/22 9:00,PST,774,A
USGS,14105700,12/15/22 10:00,PST,774,A
USGS,14105700,12/15/22 11:00,PST,774,A
USGS,14105700,12/15/22 12:00,PST,774,A
USGS,14105700,12/15/22 13:00,PST,773,A
USGS,14105700,12/15/22 14:00,PST,773,A
USGS,14105700,12/15/22 15:00,PST,773,A
USGS,14105700,12/15/22 16:00,PST,774,A
USGS,14105700,12/15/22 17:00,PST,774,A
USGS,14105700,12/15/22 18:00,PST,774,A
USGS,14105700,12/15/22 19:00,PST,774,A
USGS,14105700,12/15/22 20:00,PST,774,A
USGS,14105700,12/15/22 21:00,PST,775,A
USGS,14105700,12/15/22 22:00,PST,775,A
USGS,14105700,12/15/22 23:00,PST,775,A
USGS,14105700,12/16/22 0:00,PST,775,A
USGS,14105700,12/16/22 1:00,PST,775,A
USGS,14105700,12/16/22 2:00,PST,775,A
USGS,14105700,12/16/22 3:00,PST,775,A
USGS,14105700,12/16/22 4:00,PST,774,A
USGS,14105700,12/16/22 5:00,PST,774,A
USGS,14105700,12/16/22 6:00,PST,774,A
USGS,14105700,12/16/22 7:00,PST,774,A
USGS,14105700,12/16/22 8:00,PST,774,A
USGS,14105700,12/16/22 9:00,PST,774,A
USGS,14105700,12/16/22 10:00,PST,773,A
USGS,14105700,12/16/22 11:00,PST,773,A
USGS,14105700,12/16/22 12:00,PST,772,A
USGS,14105700,12/16/22 13:00,PST,771,A
USGS,14105700,12/16/22 14:00,PST,770,A
USGS,14105700,12/16/22 15:00,PST,770,A
USGS,14105700,12/16/22 16:00,PST,771,A
USGS,14105700,12/16/22 17:00,PST,770,A
USGS,14105700,12/16/22 18:00,PST,770,A
USGS,14105700,12/16/22 19:00,PST,770,A
USGS,14105700,12/16/22 20:00,PST,769,A
USGS,14105700,12/16/22 21:00,PST,769,A
USGS,14105700,12/16/22 22:00,PST,768,A
USGS,14105700,12/16/22 23:00,PST,768,A
USGS,14105700,12/17/22 0:00,PST,767,A
USGS,14105700,12/17/22 1:00,PST,767,A
USGS,14105700,12/17/22 2:00,PST,766,A
